last_report_year,election_years,transfers_from_affiliated_committee,net_contributions,individual_contributions,cycle,fundraising_disbursements,coverage_start_date,incumbent_challenge_full,active_through,offsets_to_fundraising_expenditures,loan_repayments_other_loans,office_full,offsets_to_legal_accounting,receipts,repayments_loans_made_by_candidate,last_file_date,refunded_other_political_committee_contributions,net_operating_expenditures,transfers_from_other_authorized_committee,load_date,has_raised_funds,other_loans_received,last_debts_owed_by_committee,district,disbursements,other_receipts,refunded_political_party_committee_contributions,name,incumbent_challenge,all_other_loans,refunded_individual_contributions,other_disbursements,contributions,operating_expenditures,other_political_committee_contributions,federal_funds_flag,contribution_refunds,transfers_to_other_authorized_committee,loans_received,candidate_status,cycles,party,last_f2_date,last_report_type_full,candidate_contribution,flags,last_debts_owed_to_committee,offsets_to_operating_expenditures,office,last_cash_on_hand_end_period,exempt_legal_accounting_disbursement,individual_itemized_contributions,state,federal_funds,first_file_date,full_election,loans_made_by_candidate,political_party_committee_contributions,loans_received_from_candidate,election_districts,loan_repayments_candidate_loans,loan_repayments_made,loans,party_full,district_number,last_net_operating_expenditures,coverage_end_date,total_offsets_to_operating_expenditures,last_beginning_image_number,loan_repayments,last_net_contributions,individual_unitemized_contributions,repayments_other_loans,candidate_id
2017,"[1976, 1977, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",,159947.58,39947.58,2018,,2017-01-01T00:00:00+00:00,Incumbent,2018,,0.0,House,,160311.99,,2016-12-21,0.0,135764.95,0.0,2017-05-03T21:00:26,True,,22663.37,13,147079.36,0.0,0.0,"CONYERS, JOHN JR.",I,0.0,0.0,10950.0,159947.58,136129.36,120000.0,False,0.0,0.0,,C,"[1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",DEM,2016-12-21,OCTOBER QUARTERLY,0.0,H6MI01028,0.0,364.41,H,26710.44,,28694.89,MI,,1976-03-19,False,0.0,0.0,,"[u'01', u'01', u'01', u'01', u'01', u'01', u'01', u'01', u'14', u'14', u'14', u'14', u'14', u'14', u'14', u'14', u'14', u'14', u'13', u'13', u'13', u'13']",0.0,,0.0,DEMOCRATIC PARTY,13,35462.63,2017-09-30T00:00:00+00:00,,201710159075729546,0.0,32506.95,11252.69,,H6MI01028
2017,"[2012, 2014, 2016, 2018]",,295177.41,87278.41,2018,,2017-01-01T00:00:00+00:00,Incumbent,2018,,0.0,House,,301867.13,,2017-10-13,0.0,108144.57,5529.5,2017-10-13T20:57:59,True,,0.0,08,111794.57,160.22,0.0,"COOK, PAUL",I,0.0,1000.0,2650.0,296177.41,108144.57,208899.0,False,0.0,0.0,,C,"[2012, 2014, 2016, 2018]",REP,2017-10-13,OCTOBER QUARTERLY,0.0,H2CA08164,0.0,0.0,H,761286.83,,84327.63,CA,,2012-02-06,True,0.0,0.0,,"[u'08', u'08', u'08', u'08']",0.0,,0.0,REPUBLICAN PARTY,8,27548.27,2017-09-30T00:00:00+00:00,,201710139075632643,0.0,61619.78,2950.78,,H2CA08164
2017,"[2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",,201644.0,138394.0,2018,,2017-01-01T00:00:00+00:00,Incumbent,2018,,0.0,House,,209773.6,,2016-11-28,3500.0,151206.8,0.0,2017-05-08T21:03:45,True,,0.0,05,194183.6,280.76,0.0,"COOPER, JAMES H.S.",I,0.0,1500.0,35127.96,206644.0,154055.64,68250.0,False,3500.0,0.0,,C,"[2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",DEM,2016-11-28,OCTOBER QUARTERLY,0.0,H2TN05131,0.0,2848.84,H,891284.48,,127685.0,TN,,2002-04-06,True,0.0,0.0,,"[u'05', u'05', u'05', u'05', u'05', u'05', u'05', u'05', u'05']",0.0,,0.0,DEMOCRATIC PARTY,5,55866.34,2017-09-30T00:00:00+00:00,,201710129075613054,0.0,41760.0,10709.0,,H2TN05131
,[2018],,,,,,,Challenger,2018,,,Senate,,,,2017-07-12,,,,2017-08-01T20:57:28,False,,,00,,,,"COPLEY, JIMMY DALE II",C,,,,,,,False,,,,N,[2018],REP,2017-07-12,,,S8WV00135,,,S,,,,WV,,2017-07-12,,,,,[u'00'],,,,REPUBLICAN PARTY,0,,,,,,,,,S8WV00135
,[2018],,,,,,,Challenger,2018,,,House,,,,2017-10-02,,,,2017-10-05T20:56:00,False,,,06,,,,"COPPOLA, SERGIO MR. II",C,,,,,,,False,,,,N,[2018],DEM,2017-10-02,,,H8VA06088,,,H,,,,VA,,2017-10-02,,,,,[u'06'],,,,DEMOCRATIC PARTY,6,,,,,,,,,H8VA06088
,[2018],,,,,,,Challenger,2018,,,House,,,,2017-10-04,,,,2017-10-05T20:56:00,False,,,04,,,,"CORBIN-JOHNSON, SHAVONNIA",C,,,,,,,False,,,,N,[2018],DEM,2017-10-04,,,H8PA04108,,,H,,,,PA,,2017-10-04,,,,,[u'04'],,,,DEMOCRATIC PARTY,4,,,,,,,,,H8PA04108
2017,[2018],,255.0,255.0,2018,,2017-07-01T00:00:00+00:00,Challenger,2018,,0.0,Senate,,3255.0,,2017-08-11,0.0,7.0,0.0,2017-08-21T20:57:49,True,,3000.0,00,7.0,0.0,0.0,"COREY, MATTHEW MCKINNON",C,0.0,0.0,0.0,255.0,7.0,0.0,False,0.0,0.0,,N,[2018],REP,2017-08-11,OCTOBER QUARTERLY,0.0,S8CT00121,0.0,0.0,S,3247.0,,0.0,CT,,2017-08-11,False,3000.0,0.0,,[u'00'],0.0,,3000.0,REPUBLICAN PARTY,0,7.0,2017-09-30T00:00:00+00:00,,201710200200354418,0.0,255.0,255.0,,S8CT00121
2017,"[2006, 2012, 2018]",,1937099.0,1500099.0,2018,,2017-01-01T00:00:00+00:00,Incumbent,2018,,0.0,Senate,,2111210.0,,2017-07-12,0.0,481599.0,103586.0,2017-07-13T20:57:33,True,,0.0,00,505749.0,46374.0,0.0,"CORKER, ROBERT P JR",I,0.0,24150.0,0.0,1961249.0,481599.0,461150.0,False,0.0,0.0,,C,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",REP,2017-07-12,OCTOBER QUARTERLY,0.0,S6TN00216,0.0,0.0,S,7539567.0,,1476154.0,TN,,2004-10-14,False,0.0,0.0,,"[u'00', u'00', u'00']",0.0,,0.0,REPUBLICAN PARTY,0,363159.0,2017-09-30T00:00:00+00:00,,201710200200358090,0.0,1304271.0,23945.0,,S6TN00216
2017,"[2016, 2018]",,456970.53,204700.98,2018,,2017-01-01T00:00:00+00:00,Incumbent,2018,,0.0,House,,464964.66,,2017-02-17,3000.0,114751.76,0.0,2017-05-02T21:07:31,True,,9366.29,46,130071.04,0.0,0.0,"CORREA, JOSE LUIS (LOU) MR.",I,0.0,3213.7,7325.15,463184.23,116532.19,258483.25,False,3000.0,0.0,,C,"[2016, 2018]",DEM,2017-02-17,OCTOBER QUARTERLY,0.0,H6CA46116,0.0,1780.43,H,368588.03,,201566.76,CA,,2015-06-12,False,0.0,0.0,,"[u'46', u'46']",0.0,,0.0,DEMOCRATIC PARTY,46,37364.02,2017-09-30T00:00:00+00:00,,201711309087675005,0.0,171856.71,3134.22,,H6CA46116
2017,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",,558081.49,226560.0,2018,,2017-01-01T00:00:00+00:00,Incumbent,2018,,0.0,House,,558632.72,,2016-12-27,0.0,218302.69,0.0,2017-05-02T21:07:31,True,,9357.09,16,219339.59,481.23,0.0,"COSTA, JIM",I,0.0,0.0,966.9,558081.49,218372.69,331494.04,False,0.0,0.0,,C,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",DEM,2016-12-27,OCTOBER QUARTERLY,0.0,H4CA20082,0.0,70.0,H,955969.27,,225950.0,CA,,2003-10-07,False,0.0,27.45,,"[u'20', u'20', u'20', u'20', u'16', u'16', u'16', u'16']",0.0,,0.0,DEMOCRATIC PARTY,16,80692.19,2017-09-30T00:00:00+00:00,,201710079075583711,0.0,242950.0,610.0,,H4CA20082
2017,"[2010, 2014, 2016, 2018]",,1227150.75,397442.05,2018,,2017-01-01T00:00:00+00:00,Incumbent,2018,,0.0,House,,1232189.01,,2017-05-15,0.0,291218.43,2500.0,2017-05-15T21:05:16,True,,0.0,06,292572.43,2409.26,0.0,"COSTELLO, RYAN A",I,0.0,41.0,1225.0,1227191.75,291306.43,829749.7,False,0.0,0.0,,C,"[2010, 2014, 2016, 2018]",REP,2017-05-15,OCTOBER QUARTERLY,0.0,H0PA06076,0.0,88.0,H,1186145.33,,387600.05,PA,,2009-08-17,True,0.0,0.0,,"[u'06', u'06', u'06', u'06']",0.0,,0.0,REPUBLICAN PARTY,6,99122.19,2017-09-30T00:00:00+00:00,,201710149075675665,0.0,387380.75,9842.0,,H0PA06076
2017,"[2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",,396313.43,175688.43,2018,,2017-01-01T00:00:00+00:00,Incumbent,2018,,0.0,House,,410772.45,,2017-01-09,0.0,186025.26,9923.55,2017-03-02T21:00:15,True,,0.0,02,195889.92,1670.81,0.0,"COURTNEY, JOSEPH D",I,0.0,0.0,7000.0,396313.43,188889.92,220625.0,False,0.0,0.0,,C,"[2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",DEM,2017-01-09,OCTOBER QUARTERLY,0.0,H2CT02112,0.0,2864.66,H,837805.01,,136155.0,CT,,2001-09-27,True,0.0,0.0,,"[u'02', u'02', u'02', u'02', u'02', u'02', u'02', u'02', u'02']",0.0,,0.0,DEMOCRATIC PARTY,2,77499.1,2017-09-30T00:00:00+00:00,,201710149075668545,0.0,123850.0,39533.43,,H2CT02112
2017,[2018],,450.0,350.0,2018,,2017-07-01T00:00:00+00:00,Challenger,2018,,0.0,House,,450.0,,2017-08-25,0.0,48.39,0.0,2017-10-05T20:56:00,True,,0.0,39,48.39,0.0,0.0,"COX, STEPHAN",C,0.0,0.0,0.0,450.0,48.39,0.0,False,0.0,0.0,,N,[2018],IND,2017-08-25,OCTOBER QUARTERLY,100.0,H8CA39190,0.0,0.0,H,401.61,,0.0,CA,,2017-08-25,False,0.0,0.0,,[u'39'],0.0,,0.0,INDEPENDENT,39,48.39,2017-09-30T00:00:00+00:00,,201711019079858960,0.0,450.0,350.0,,H8CA39190
2017,[2018],,124085.96,116085.96,2018,,2017-07-01T00:00:00+00:00,Challenger,2018,,0.0,House,,181896.2,,2017-07-03,0.0,44530.22,0.0,2017-10-18T21:02:35,True,,65522.0,10,44840.37,0.09,0.0,"COX, TERRANCE JOHN (TJ)",C,0.0,0.0,0.0,124085.96,44840.37,0.0,False,0.0,0.0,,C,[2018],DEM,2017-07-03,OCTOBER QUARTERLY,8000.0,H8CA10167,0.0,310.15,H,137055.83,,105328.9,CA,,2017-07-01,False,57500.0,0.0,,[u'10'],0.0,,57500.0,DEMOCRATIC PARTY,10,44530.22,2017-09-30T00:00:00+00:00,,201710159075706707,0.0,124085.96,10757.06,,H8CA10167
2017,[2018],,5645.0,4990.0,2018,,2017-01-01T00:00:00+00:00,Challenger,2018,,0.0,Senate,,47458.0,,2017-03-28,0.0,27990.0,0.0,2017-09-15T21:00:12,True,,7000.0,00,45831.0,0.0,0.0,"CRADDOCK, JAY GREGORY",C,0.0,0.0,11399.0,5645.0,34431.0,0.0,False,0.0,0.0,,C,[2018],DEM,2017-03-28,OCTOBER QUARTERLY,0.0,S8NV00131,0.0,0.0,S,1151.0,,5645.0,NV,,2017-03-28,False,41812.0,0.0,,[u'00'],0.0,,13721.0,DEMOCRATIC PARTY,0,0.0,2017-09-30T00:00:00+00:00,,201710230200375684,0.0,4515.0,0.0,,S8NV00131
2017,"[2016, 2018]",,0.0,0.0,2018,,2017-01-01T00:00:00+00:00,Challenger,2018,,0.0,House,,5306.74,,2017-10-01,0.0,12410.45,0.0,2017-10-11T20:57:02,True,,200000.0,02,15347.71,4869.48,0.0,"CRAIG, ANGELA DAWN",C,0.0,0.0,2500.0,0.0,12847.71,0.0,False,0.0,0.0,,C,"[2016, 2018]",DEM,2017-10-01,OCTOBER QUARTERLY,0.0,H6MN02131,0.0,437.26,H,2461.68,,0.0,MN,,2015-04-08,False,0.0,0.0,,"[u'02', u'02']",0.0,,0.0,DEMOCRATIC PARTY,2,3417.87,2017-09-30T00:00:00+00:00,,201710159075680009,0.0,0.0,0.0,,H6MN02131
2017,"[2010, 2012, 2014, 2016, 2018]",,650384.51,183384.51,2018,,2017-01-01T00:00:00+00:00,Incumbent,2018,,0.0,House,,652486.17,,2016-11-15,0.0,217784.29,0.0,2017-02-27T21:01:34,True,,0.0,00,223885.95,0.0,0.0,"CRAMER, KEVIN MR.",I,0.0,0.0,4000.0,650384.51,219885.95,467000.0,False,0.0,0.0,,C,"[2010, 2012, 2014, 2016, 2018]",REP,2016-11-15,OCTOBER QUARTERLY,0.0,H0ND01026,0.0,2101.66,H,824008.48,,171120.0,ND,,2010-01-28,False,0.0,0.0,,"[u'00', u'00', u'00', u'00', u'00']",0.0,,0.0,REPUBLICAN PARTY,0,60338.1,2017-09-30T00:00:00+00:00,,201710149075666685,0.0,103325.0,12264.51,,H0ND01026
2017,[2018],,13277.5,13277.5,2018,,2017-04-01T00:00:00+00:00,Open seat,2018,,0.0,House,,16094.2,,2017-05-08,0.0,13813.2,0.0,2017-10-18T21:02:35,True,,1916.7,08,14713.2,0.0,0.0,"CRAMER, THOMAS ALLEN",O,0.0,0.0,0.0,13277.5,13813.2,0.0,False,0.0,0.0,,C,[2018],DEM,2017-05-08,OCTOBER QUARTERLY,0.0,H8WA08122,0.0,0.0,H,1381.0,,11100.0,WA,,2017-05-08,False,2816.7,0.0,,[u'08'],900.0,,2816.7,DEMOCRATIC PARTY,8,7997.5,2017-09-30T00:00:00+00:00,,201710209075914923,900.0,7477.5,2177.5,,H8WA08122
2017,"[2016, 2018]",,17393.0,6926.0,2018,,2017-03-31T00:00:00+00:00,Challenger,2018,,0.0,House,,24319.0,,2017-03-03,0.0,10237.0,0.0,2017-09-15T21:00:12,True,,0.0,02,22062.0,0.0,0.0,"CRARY, JAMES ""JIM""",C,0.0,0.0,0.0,23679.0,22062.0,0.0,False,0.0,0.0,,C,"[2016, 2018]",DEM,2017-03-03,OCTOBER QUARTERLY,0.0,H6OR02181,0.0,0.0,H,4997.0,,17203.0,OR,,2017-03-03,False,0.0,190.0,,"[u'02', u'02']",0.0,,0.0,DEMOCRATIC PARTY,2,0.0,2017-09-30T00:00:00+00:00,,201710160300177367,0.0,0.0,6926.0,,H6OR02181
2017,"[2014, 2018]",,8586.0,8586.0,2018,,2017-04-01T00:00:00+00:00,Challenger,2018,,0.0,House,,8686.0,,2017-06-26,100.0,164.0,0.0,2017-08-01T20:57:28,True,,0.0,01,264.0,0.0,0.0,"CRAWFORD, DENNIS P",C,0.0,0.0,0.0,8686.0,164.0,100.0,False,100.0,0.0,,C,"[2014, 2016, 2018]",DEM,2017-06-26,OCTOBER QUARTERLY,0.0,H4NE01163,0.0,0.0,H,8321.0,,3650.0,NE,,2013-10-23,False,0.0,0.0,,"[u'01', u'01']",0.0,,0.0,DEMOCRATIC PARTY,1,98.0,2017-09-30T00:00:00+00:00,,201710200300178591,0.0,1630.0,4936.0,,H4NE01163
2017,"[2010, 2012, 2014, 2016, 2018]",,288938.32,144781.27,2018,,2017-01-01T00:00:00+00:00,Incumbent,2018,,0.0,House,,289938.32,,2016-12-12,0.0,150137.46,0.0,2017-05-02T21:07:31,True,,0.0,01,235737.46,0.0,0.0,"CRAWFORD, ERIC ALAN RICK",I,0.0,1000.0,84600.0,289938.32,150137.46,145157.05,False,0.0,0.0,,C,"[2010, 2012, 2014, 2016, 2018]",REP,2016-12-12,OCTOBER QUARTERLY,0.0,H0AR01083,0.0,0.0,H,312777.86,,132300.0,AR,,2009-05-27,True,0.0,0.0,,"[u'01', u'01', u'01', u'01', u'01']",0.0,,0.0,REPUBLICAN PARTY,1,47390.37,2017-09-30T00:00:00+00:00,,201710139075627918,0.0,53257.07,12481.27,,H0AR01083
,[2018],,,,,,,,2018,,,House,,,,2017-11-29,,,,2017-11-29T23:03:29,False,,,02,,,,"CRENSHAW, DANIEL LCDR",,,,,,,,False,,,,N,[2018],REP,2017-11-29,,,H8TX02166,,,H,,,,TX,,2017-11-29,,,,,[u'02'],,,,REPUBLICAN PARTY,2,,,,,,,,,H8TX02166
2017,[2018],,67175.0,55575.0,2018,,2017-08-07T00:00:00+00:00,Open seat,2018,,0.0,House,,67175.0,,2017-08-22,0.0,7830.9,0.0,2017-10-18T21:02:35,True,,0.0,06,7830.9,0.0,0.0,"CRIDER, MICHAEL R MR.",O,0.0,0.0,0.0,67175.0,7830.9,11550.0,False,0.0,0.0,,C,[2018],REP,2017-08-22,OCTOBER QUARTERLY,50.0,H8IN06095,0.0,0.0,H,59344.1,,51300.0,IN,,2017-08-22,False,0.0,0.0,,[u'06'],0.0,,0.0,REPUBLICAN PARTY,6,7830.9,2017-09-30T00:00:00+00:00,,201710139075659446,0.0,67175.0,4275.0,,H8IN06095
2014,"[2012, 2014, 2018]",,50446.0,2365.0,2014,,2013-01-01T00:00:00+00:00,Open seat,2018,,0.0,Senate,,24901.0,,2016-10-13,0.0,21273.0,0.0,2017-10-18T21:02:35,True,,0.0,00,46848.0,0.0,0.0,"CRIM, LARRY R",O,0.0,0.0,32511.0,50446.0,21273.0,0.0,False,0.0,0.0,,N,"[2012, 2014, 2016, 2018]",REP,2016-10-13,OCTOBER QUARTERLY,0.0,S2TN00223,0.0,0.0,S,0.0,,5966.0,TN,,2011-10-05,False,0.0,0.0,,"[u'00', u'00', u'00']",0.0,,0.0,REPUBLICAN PARTY,0,5587.0,2014-09-30T00:00:00+00:00,,14021062497,0.0,0.0,18935.0,,S2TN00223
2017,"[2016, 2018]",,1614393.94,1172221.86,2018,,2017-01-01T00:00:00+00:00,Incumbent,2018,,0.0,House,,1675673.73,,2016-12-08,0.0,236249.81,0.0,2017-03-02T21:00:15,True,,168638.28,13,342591.32,0.0,0.0,"CRIST, CHARLIE JOSEPH",I,0.0,11168.5,0.0,1625562.44,286361.1,447940.58,False,0.0,0.0,,C,"[2016, 2018]",DEM,2016-12-08,OCTOBER QUARTERLY,5400.0,H6FL13205,0.0,50111.29,H,1431138.24,,1112728.0,FL,,2015-12-14,False,0.0,0.0,,"[u'13', u'13']",45061.72,,0.0,DEMOCRATIC PARTY,13,38370.93,2017-09-30T00:00:00+00:00,,201710159075738198,45061.72,348014.76,59493.86,,H6FL13205
,[2018],,,,,,,Challenger,2018,,,House,,,,2017-03-07,,,,2017-08-01T20:57:28,False,,,16,,,,"CRISTIANI, CALEN DEAN",C,,,,,,,False,,,,N,[2018],DEM,2017-03-07,,,H8FL16048,,,H,,,,FL,,2017-03-07,,,,,[u'16'],,,,DEMOCRATIC PARTY,16,,,,,,,,,H8FL16048
2017,[2018],,12328.71,11778.71,2018,,2017-07-01T00:00:00+00:00,Open seat,2018,,0.0,House,,22328.71,,2017-07-15,0.0,15049.96,0.0,2017-10-24T21:01:05,True,,10000.0,18,15049.96,0.0,0.0,"CROSSEY, MICHAEL J",O,0.0,0.0,0.0,12328.71,15049.96,500.0,False,0.0,0.0,,C,[2018],DEM,2017-07-15,OCTOBER QUARTERLY,50.0,H8PA18173,0.0,0.0,H,7278.75,,4962.1,PA,,2017-07-15,False,10000.0,0.0,,[u'18'],0.0,,10000.0,DEMOCRATIC PARTY,18,15049.96,2017-09-30T00:00:00+00:00,,201710159075744395,0.0,12328.71,6816.61,,H8PA18173
2017,[2018],,68524.12,66960.12,2018,,2017-04-01T00:00:00+00:00,Challenger,2018,,0.0,House,,69443.57,,2017-04-03,0.0,42648.6,0.0,2017-09-15T21:00:12,True,,0.0,21,45068.05,0.0,0.0,"CROWE, DERRICK CHAD MR.",C,0.0,266.0,0.0,68790.12,43302.05,1000.0,False,0.0,1500.0,,C,[2018],DEM,2017-04-03,OCTOBER QUARTERLY,830.0,H8TX21158,0.0,653.45,H,24375.52,,34824.0,TX,,2017-04-03,False,0.0,0.0,,[u'21'],0.0,,0.0,DEMOCRATIC PARTY,21,26131.22,2017-09-30T00:00:00+00:00,,201710159075757811,0.0,24694.75,32136.12,,H8TX21158
2017,[2018],,461637.88,433357.88,2018,,2017-04-01T00:00:00+00:00,Challenger,2018,,0.0,House,,521037.88,,2017-04-11,0.0,117365.55,45000.0,2017-08-01T20:57:28,True,,6000.0,06,127705.55,0.0,0.0,"CROW, JASON",C,0.0,8400.0,1940.0,470037.88,117365.55,36680.0,False,0.0,0.0,,C,[2018],DEM,2017-04-11,OCTOBER QUARTERLY,0.0,H8CO06229,0.0,0.0,H,393332.33,,364571.88,CO,,2017-04-11,False,6000.0,0.0,,[u'06'],0.0,,6000.0,DEMOCRATIC PARTY,6,71062.66,2017-09-30T00:00:00+00:00,,201710159075750871,0.0,174056.31,68786.0,,H8CO06229
2017,"[1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",,1080618.84,475699.77,2018,,2017-01-01T00:00:00+00:00,Incumbent,2018,,0.0,House,,1485632.95,,2017-11-27,2500.0,868105.96,380131.79,2017-11-27T22:53:24,True,,0.0,14,1410227.82,20332.73,0.0,"CROWLEY, JOSEPH",I,0.0,617.04,537572.27,1083735.88,869538.51,608036.11,False,2500.0,0.0,,C,"[1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",DEM,2017-11-27,OCTOBER QUARTERLY,0.0,H8NY07046,0.0,1432.55,H,1196761.03,,462951.51,NY,,1998-09-23,False,0.0,0.0,,"[u'07', u'07', u'07', u'07', u'07', u'07', u'07', u'14', u'14', u'14', u'14']",0.0,,0.0,DEMOCRATIC PARTY,14,289268.11,2017-09-30T00:00:00+00:00,,201710139075641646,0.0,252545.51,12748.26,,H8NY07046
,[2018],,,,,,,,2018,,,Senate,,,,2017-11-29,,,,2017-11-30T22:47:23,False,,,00,,,,"CRUTCHER, CHANDA MILLS",,,,,,,,False,,,,N,[2018],IND,2017-11-29,,,S8AL00506,,,S,,,,AL,,2017-11-29,,,,,[u'00'],,,,INDEPENDENT,0,,,,,,,,,S8AL00506
2017,"[2012, 2018]",,3596410.0,3449158.0,2018,,2017-01-01T00:00:00+00:00,Incumbent,2018,,0.0,Senate,,4657452.0,,2014-06-17,0.0,3142375.0,759170.0,2017-05-23T07:10:20,True,,0.0,00,3207129.0,239178.0,0.0,"CRUZ, RAFAEL EDWARD TED",I,0.0,57816.0,2062.0,3654226.0,3147250.0,205067.0,False,0.0,0.0,,C,"[2012, 2014, 2016, 2018]",REP,2014-06-17,OCTOBER QUARTERLY,0.0,S2TX00312,0.0,4875.0,S,5658014.0,,1789818.0,TX,,2011-01-20,False,0.0,0.0,,"[u'00', u'00']",0.0,,0.0,REPUBLICAN PARTY,0,1179829.0,2017-09-30T00:00:00+00:00,,201710130200288086,0.0,1327160.0,1659339.0,,S2TX00312
2017,"[2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",,614987.34,199257.34,2018,,2017-01-01T00:00:00+00:00,Incumbent,2018,,0.0,House,,614987.34,,2017-01-31,0.0,232602.66,0.0,2017-03-02T21:00:15,True,,0.0,28,387766.01,0.0,0.0,"CUELLAR, HENRY R.",I,0.0,0.0,155163.35,614987.34,232602.66,408980.0,False,0.0,0.0,,C,"[2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",DEM,2017-01-31,OCTOBER QUARTERLY,6750.0,H2TX23082,0.0,0.0,H,2305005.38,,196521.0,TX,,2002-01-10,False,0.0,0.0,,"[u'23', u'28', u'28', u'28', u'28', u'28', u'28', u'28', u'28']",0.0,,0.0,DEMOCRATIC PARTY,28,79048.73,2017-09-30T00:00:00+00:00,,201710159075722247,0.0,209396.0,2736.34,,H2TX23082
2017,"[2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",,640743.63,382243.63,2018,,2017-01-01T00:00:00+00:00,Incumbent,2018,,0.0,House,,645743.63,,2017-10-23,5000.0,326825.3,0.0,2017-10-23T20:56:46,True,,0.0,07,338525.3,0.0,0.0,"CULBERSON, JOHN",I,0.0,0.0,6700.0,645743.63,326825.3,263500.0,False,5000.0,0.0,,C,"[2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",REP,2017-10-23,OCTOBER QUARTERLY,0.0,H0TX07055,0.0,0.0,H,388909.94,,377421.63,TX,,1999-02-19,False,0.0,0.0,,"[u'07', u'07', u'07', u'07', u'07', u'07', u'07', u'07', u'07', u'07']",0.0,,0.0,REPUBLICAN PARTY,7,137919.87,2017-09-30T00:00:00+00:00,,201710139075647745,0.0,172096.63,4822.0,,H0TX07055
,"[2016, 2018]",,,,,,,Challenger,2018,,,House,,,,2017-08-03,,,,2017-08-18T20:58:39,False,,,01,,,,"CULLER, ANTHONY PATRICK",C,,,,,,,False,,,,N,"[2016, 2018]",REP,2017-08-03,,,H6TX01253,,,H,,,,TX,,2017-08-03,,,,,"[u'01', u'01']",,,,REPUBLICAN PARTY,1,,,,,,,,,H6TX01253
2017,[2018],,150991.05,141315.99,2018,,2017-07-01T00:00:00+00:00,Challenger,2018,,0.0,House,,151491.05,,2017-07-02,0.0,43543.08,0.0,2017-10-24T21:01:05,True,,0.0,05,44043.08,0.0,0.0,"CULLOP, BENJAMIN NIEL",C,0.0,500.0,0.0,151491.05,43543.08,0.0,False,0.0,0.0,,C,[2018],DEM,2017-07-02,OCTOBER QUARTERLY,10175.06,H8VA05148,0.0,0.0,H,107447.97,,127544.11,VA,,2017-07-02,False,0.0,0.0,,[u'05'],0.0,,0.0,DEMOCRATIC PARTY,5,43543.08,2017-09-30T00:00:00+00:00,,201710159075742919,0.0,150991.05,13771.88,,H8VA05148
2017,"[1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",,297371.2,126622.2,2018,,2017-01-01T00:00:00+00:00,Incumbent,2018,,0.0,House,,300090.98,,2016-11-29,0.0,208189.81,0.0,2017-03-02T21:00:15,True,,0.0,07,404554.82,969.78,0.0,"CUMMINGS, ELIJAH E",I,0.0,0.0,194615.01,297371.2,209939.81,167749.0,False,0.0,0.0,,C,"[1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",DEM,2016-11-29,OCTOBER QUARTERLY,0.0,H6MD07160,0.0,1750.0,H,850488.98,,105388.35,MD,,1995-12-27,True,0.0,3000.0,,"[u'07', u'07', u'07', u'07', u'07', u'07', u'07', u'07', u'07', u'07', u'07', u'07']",0.0,,0.0,DEMOCRATIC PARTY,7,71121.94,2017-09-30T00:00:00+00:00,,201710239076663699,0.0,66353.35,21233.85,,H6MD07160
2017,[2018],,105474.49,105474.49,2018,,2017-05-28T00:00:00+00:00,Challenger,2018,,0.0,House,,105474.49,,2017-07-06,0.0,56311.48,0.0,2017-10-16T21:00:02,True,,0.0,01,56311.48,0.0,0.0,"CUNNINGHAM, JOE",C,0.0,0.0,0.0,105474.49,56311.48,0.0,False,0.0,0.0,,C,[2018],DEM,2017-07-06,OCTOBER QUARTERLY,0.0,H8SC01116,0.0,0.0,H,49163.01,,69976.0,SC,,2017-07-06,False,0.0,0.0,,[u'01'],0.0,,0.0,DEMOCRATIC PARTY,1,56311.48,2017-09-30T00:00:00+00:00,,201710159075705072,0.0,105474.49,35498.49,,H8SC01116
